time	NOn	NOff	Apo	hist	NOn_sh	NOff_sh	Apo_sh	hist_sh
5.529393	16	375	61	59	0	9	128	12
5.532024	16	374	61	58	0	9	129	12
5.533593	16	375	61	58	0	9	129	12
5.534426	16	375	62	58	0	9	129	12
5.535957	17	375	62	59	0	9	129	12
5.536577	17	376	62	59	0	9	129	12
5.539435	17	377	62	59	0	9	129	12
5.539867	17	377	62	59	0	9	130	12
5.540465	16	379	62	59	0	9	130	12
5.543421	16	380	62	59	0	9	130	12
5.554280	16	381	62	59	0	9	130	12
5.557540	17	381	62	60	0	9	130	12
5.560494	17	381	62	60	0	9	131	12
5.560590	17	382	62	60	0	9	131	12
5.560858	17	383	62	60	0	9	131	12
5.561461	17	384	62	60	0	9	131	12
5.563040	17	385	62	61	0	9	131	12
5.566813	17	385	63	61	0	9	131	12
5.567001	17	386	63	61	0	9	131	12
5.572590	17	386	64	61	0	9	131	12
5.573753	17	387	64	62	0	9	131	12
5.577488	17	387	64	62	0	9	132	12
5.577787	17	388	64	62	0	9	132	12
5.579773	17	389	64	62	0	9	132	12
5.583868	17	389	64	62	0	9	133	13
5.585782	17	389	65	62	0	9	133	13
5.585992	17	390	65	62	0	9	133	13
5.586134	17	391	65	62	0	9	133	13
5.586565	17	391	65	62	0	9	134	13
5.589476	17	392	65	62	0	9	134	13
5.589952	17	392	65	62	0	9	135	13
5.593124	17	393	65	62	0	9	135	13
5.594848	18	392	64	63	0	9	135	13
5.597882	18	391	65	63	0	9	135	13
5.599608	18	392	65	64	0	9	135	13
5.602082	18	392	66	64	0	9	135	13
5.602102	18	392	67	64	0	9	135	13
5.602508	18	393	67	64	0	9	135	13
5.605913	18	393	67	64	0	9	136	13
5.606734	18	393	67	64	0	9	135	13
5.606949	18	393	67	64	0	9	135	13
5.607999	18	394	67	64	0	9	135	13
5.611534	18	395	67	64	0	9	135	13
5.612122	18	396	67	64	0	9	135	13
5.612906	18	397	67	64	0	9	135	13
5.613147	18	397	68	64	0	9	135	13
5.614941	18	396	69	64	0	9	135	13
5.618749	18	396	69	64	0	9	136	13
5.620331	18	397	69	64	0	9	136	13
5.624549	18	398	69	64	0	9	136	13
5.630594	18	398	69	64	0	9	137	13
5.634115	18	398	69	64	0	9	138	13
5.639804	18	398	69	64	0	9	139	13
5.640780	18	398	69	64	0	9	140	13
5.643368	18	398	69	64	0	9	141	13
5.644711	18	398	69	64	0	9	140	13
5.645120	18	398	70	64	0	9	139	13
5.645575	18	399	70	64	0	9	139	13
5.646571	18	400	70	64	0	9	139	13
5.646954	18	401	70	64	0	9	139	13
5.647284	18	402	70	64	0	9	139	13
5.650229	18	402	70	64	0	9	140	13
5.650714	18	402	71	64	0	9	140	13
5.652117	18	403	71	64	0	9	140	13
5.656102	18	403	71	64	0	9	141	13
5.657226	18	403	71	64	0	9	142	13
5.657774	17	404	71	64	0	9	141	13
5.659177	17	404	71	64	0	9	141	13
5.660649	17	405	71	64	0	9	141	13
5.662312	17	405	71	64	0	9	142	13
5.663208	17	406	71	64	0	9	142	13
5.664203	17	407	71	64	0	9	142	13
5.665544	17	408	71	64	0	9	142	13
5.666218	17	409	71	65	0	9	142	13
5.668905	17	410	71	65	0	9	142	13
5.670436	17	411	71	65	0	9	142	13
5.676211	18	411	71	66	0	9	142	13
5.676584	18	412	71	67	0	9	142	13
5.677620	18	413	71	68	0	9	142	13
5.681824	18	413	70	68	0	9	142	13
5.682751	18	413	70	67	0	9	142	13
5.683695	18	414	70	67	0	9	142	13
5.686628	19	414	70	68	0	9	142	13
5.690953	19	414	70	68	0	9	141	13
5.694057	18	415	70	67	0	9	141	13
5.694842	18	415	70	67	0	9	140	13
5.696687	18	415	70	67	0	9	140	13
5.698106	18	416	70	67	0	9	140	13
5.700915	18	416	70	67	0	9	141	13
5.701282	18	415	71	67	0	9	141	13
5.701859	18	416	71	67	0	9	141	13
5.704233	18	416	71	67	0	8	142	13
5.704695	18	417	71	67	0	8	142	13
5.708305	18	418	71	67	0	8	142	13
5.711418	18	418	71	67	0	8	143	13
5.712219	18	418	71	67	0	8	144	13
5.712393	18	418	71	67	0	8	145	13
5.719483	18	418	72	67	0	8	145	13
5.719499	18	418	72	67	0	8	146	13
5.723340	18	419	72	68	0	8	146	13
5.723835	18	420	72	68	0	8	146	13
5.723843	19	419	73	69	0	8	146	13
5.724553	19	419	73	69	0	8	147	13
5.725510	19	420	73	69	0	8	147	13
5.725641	19	421	73	69	0	8	147	13
5.726279	19	421	72	69	0	8	147	13
5.727860	19	420	72	69	0	8	148	13
5.728622	19	421	72	69	0	8	148	13
5.729420	19	421	72	69	0	8	149	13
5.730753	19	421	73	69	0	8	149	13
5.735025	19	421	73	69	0	8	150	13
5.735127	19	422	73	69	0	8	150	13
5.738317	19	422	74	69	0	8	150	13
5.742577	19	422	74	69	0	8	151	13
5.749718	19	422	74	69	0	8	152	13
5.751225	19	421	75	69	0	8	152	13
5.751923	19	421	75	69	0	8	153	13
5.752104	19	422	75	69	0	8	153	13
5.753028	19	423	75	70	0	8	153	13
5.757245	19	423	75	70	0	8	154	13
5.759175	19	424	75	70	0	8	154	13
5.759279	19	425	75	70	0	8	154	13
5.760099	19	426	75	70	0	8	154	13
5.760235	19	426	75	70	0	8	155	13
5.763016	19	426	76	70	0	8	155	13
5.765004	19	427	76	70	0	8	155	13
5.765086	19	428	76	70	0	8	155	13
5.765215	19	429	76	70	0	8	155	13
5.766446	19	430	76	70	0	8	155	13
5.767578	19	430	76	70	0	8	154	13
5.770793	19	430	76	70	0	8	153	13
5.774422	20	429	76	71	0	8	153	13
5.780705	20	429	76	71	0	8	153	13
5.782907	20	429	76	71	0	8	154	13
5.783083	20	429	77	71	0	8	154	13
5.784860	20	429	77	71	0	8	153	13
5.785938	20	429	77	71	0	8	153	13
5.786015	20	430	77	71	0	8	153	13
5.788552	20	430	77	71	0	8	154	13
5.789182	20	430	78	71	0	8	154	13
5.791615	19	431	78	71	0	8	153	13
5.793081	19	432	77	71	0	8	153	13
5.794634	19	433	77	71	0	8	153	13
5.796399	19	433	78	71	0	8	153	13
5.799590	19	434	78	71	0	8	153	13
5.802771	19	435	78	71	0	8	153	13
5.803282	19	436	78	71	0	8	153	13
5.804295	19	437	78	72	0	8	153	13
5.807866	19	437	78	72	0	8	154	13
5.808621	19	438	78	72	0	8	154	13
5.809558	19	439	78	72	0	8	154	13
5.813678	19	440	78	72	0	8	154	13
5.813802	19	441	78	73	0	8	154	13
5.813858	19	442	78	73	0	8	154	13
5.814606	19	443	78	73	0	8	154	13
5.815067	19	444	78	73	0	8	154	13
5.816434	19	444	78	73	0	8	155	13
5.818990	19	445	78	73	0	8	155	13
5.820760	19	446	78	73	0	8	155	13
5.822102	20	446	78	74	0	8	155	13
5.825143	20	447	78	74	0	8	155	13
5.826297	20	447	78	74	0	8	156	13
5.828017	20	448	78	74	0	8	156	13
5.828196	20	449	78	74	0	8	156	13
5.829447	20	449	79	74	0	8	156	13
5.829590	20	450	79	74	0	8	156	13
5.829626	20	450	79	74	0	8	155	13
5.830130	20	450	79	74	0	8	155	13
5.834128	20	450	79	74	0	8	154	13
5.835893	20	450	79	74	0	8	154	13
5.837298	21	450	79	75	0	8	154	13
5.837620	21	450	79	75	0	8	153	13
5.838331	21	450	79	76	0	8	153	13
5.839510	21	451	79	76	0	8	153	13
5.841753	21	451	79	76	0	8	154	13
5.851892	21	451	79	76	0	8	155	13
5.853433	21	452	79	76	0	8	155	13
5.859103	21	453	79	76	0	8	155	13
5.859487	21	454	79	76	0	8	155	13
5.859709	21	455	79	76	0	8	155	13
5.860714	21	455	79	76	0	8	156	13
5.862438	21	456	79	76	0	8	156	13
5.863631	21	457	79	76	0	8	156	13
5.864312	22	457	79	77	0	8	156	13
5.864411	23	457	79	78	0	8	156	13
5.867789	23	458	79	78	0	8	156	13
5.869878	23	459	79	78	0	8	156	13
5.870982	23	460	79	79	0	8	156	13
5.871092	23	460	79	79	0	8	155	13
5.871361	23	460	79	78	0	8	155	13
5.871786	23	461	79	78	0	8	155	13
5.872653	23	461	79	78	0	8	156	13
5.872728	23	461	80	78	0	8	156	13
5.873402	23	461	80	78	0	8	157	13
5.875110	23	462	80	78	0	8	157	13
5.876851	23	461	81	78	0	8	157	13
5.877239	23	461	81	78	0	8	156	13
5.879588	23	460	82	78	0	8	156	13
5.880022	23	460	83	78	0	8	156	13
5.881245	23	460	83	78	0	8	155	13
5.882635	23	461	82	78	0	8	155	13
5.888265	23	462	82	78	0	8	155	13
5.888858	23	462	82	78	0	8	156	13
5.889203	22	464	82	78	0	8	156	13
5.892793	22	465	82	78	0	8	156	13
5.895060	22	466	82	78	0	8	156	13
5.899921	22	467	82	78	0	8	156	13
5.901824	22	468	82	79	0	8	156	13
5.903971	21	469	83	79	0	8	156	13
5.907798	21	470	83	79	0	8	156	13
5.908875	22	469	83	80	0	8	157	13
5.911999	21	471	83	80	0	8	157	13
5.912629	21	472	83	80	0	8	157	13
5.915037	21	473	83	80	0	8	157	13
5.919410	21	473	83	80	0	8	158	13
5.920154	21	473	83	80	0	8	159	13
5.922405	21	473	83	80	0	7	160	13
5.926147	21	474	83	80	0	7	160	13
5.928673	21	474	84	80	0	7	160	13
5.930490	21	474	85	80	0	7	160	13
5.931059	21	475	85	81	0	7	160	13
5.931938	21	476	85	81	0	7	160	13
5.938413	21	477	85	81	0	7	160	13
5.940343	21	477	84	81	0	7	160	13
5.942564	21	477	84	81	0	7	160	13
5.945529	21	478	84	81	0	7	160	13
5.946866	21	479	84	81	0	7	160	13
5.946913	22	479	84	82	0	7	160	13
5.950015	22	480	84	82	0	7	160	13
5.951005	22	481	84	82	0	7	160	13
5.951236	22	482	84	82	0	7	160	13
5.952833	22	483	84	82	0	7	160	13
5.952940	22	483	83	82	0	7	160	13
5.954676	22	482	83	82	0	7	161	13
5.955337	22	483	83	82	0	7	161	13
5.956770	21	485	83	82	0	7	161	13
5.958125	21	485	83	82	0	7	162	13
5.959878	21	486	83	82	0	7	162	13
5.960578	21	487	83	83	0	7	162	13
5.960855	21	488	83	83	0	7	162	13
5.964713	21	488	83	83	0	7	161	13
5.966563	21	488	83	83	0	7	161	13
5.968913	21	489	83	84	0	7	161	13
5.970737	21	490	83	84	0	7	161	13
5.971680	21	491	83	84	0	7	161	13
5.973584	21	492	83	84	0	7	161	13
5.976153	21	493	83	84	0	7	161	13
5.976391	22	492	83	85	0	7	162	13
5.978559	22	492	82	85	0	7	162	13
5.981144	22	492	82	85	0	7	162	13
5.983901	22	493	82	85	0	7	162	13
5.986675	23	493	82	86	0	7	162	13
5.987423	23	494	82	86	0	7	162	13
5.991997	23	495	82	86	0	7	162	13
5.993007	23	495	82	86	0	7	163	13
5.993967	23	496	82	86	0	7	163	13
5.995536	23	497	82	87	0	7	163	13
5.995767	24	497	82	88	0	7	163	13
5.995913	24	498	82	88	0	7	163	13
5.999288	24	499	82	88	0	7	163	13
6.001214	24	499	83	88	0	7	163	13
6.006543	24	499	83	88	0	7	162	13
6.006849	24	500	82	88	0	7	162	13
6.010308	24	501	82	88	0	7	162	13
6.010769	24	502	82	88	0	7	162	13
6.012991	24	503	82	88	0	7	162	13
6.013182	24	503	83	88	0	7	162	13
6.014128	24	504	83	89	0	7	162	13
6.016037	24	504	84	89	0	7	162	13
6.016078	24	504	84	89	0	7	163	13
6.017891	24	504	84	89	0	7	164	13
6.025659	24	504	84	89	0	7	165	13
6.026408	24	505	84	90	0	7	165	13
6.026898	24	506	84	90	0	7	165	13
6.027165	24	507	84	91	0	7	165	13
6.027941	24	507	84	91	0	7	166	13
6.028611	24	508	84	91	0	7	166	13
6.030152	24	509	84	92	0	7	166	13
6.031376	24	509	85	92	0	7	166	13
6.032519	24	510	85	92	0	7	166	13
6.032523	24	511	85	92	0	7	166	13
6.033269	24	511	86	92	0	7	166	13
6.034397	24	512	86	93	0	7	166	13
6.037611	24	513	86	93	0	7	166	13
6.042268	24	514	86	93	0	7	166	13
6.042754	24	515	86	93	0	7	166	13
6.042824	24	515	86	93	0	7	165	13
6.043792	24	515	86	93	0	7	165	13
6.046670	24	516	86	93	0	7	165	13
6.047168	24	517	86	93	0	7	165	13
6.051117	24	518	86	93	0	7	165	13
6.053014	24	518	87	93	0	7	165	13
6.053343	24	518	86	93	0	7	165	13
6.054673	24	519	85	93	0	7	165	13
6.057906	24	520	85	93	0	7	165	13
6.058655	24	520	84	93	0	7	165	13
6.059183	24	519	84	93	0	7	166	13
6.059425	24	520	84	93	0	7	166	13
6.061638	24	520	84	93	0	7	167	13
6.064936	24	520	84	93	0	7	166	13
6.067834	24	521	84	94	0	7	165	13
6.068062	24	521	84	94	0	7	166	13
6.068717	24	521	85	94	0	7	166	13
6.068994	24	521	85	94	0	7	167	13
6.070344	24	522	85	94	0	7	167	13
6.071510	24	522	86	94	0	7	167	13
6.071781	24	523	86	94	0	7	167	13
6.071935	24	524	86	95	0	7	167	13
6.074296	24	524	87	95	0	7	167	13
6.078385	25	524	87	96	0	7	167	13
6.078433	25	525	87	96	0	7	167	13
6.082503	25	526	87	96	0	7	167	13
6.083589	25	527	87	96	0	7	167	13
6.084088	25	528	87	96	0	7	167	13
6.087658	25	528	87	96	0	8	167	14
6.088684	25	528	87	96	0	8	168	14
6.088881	25	529	87	96	0	8	168	14
6.091960	25	530	87	96	0	8	168	14
6.092793	25	531	87	96	0	8	168	14
6.093627	25	532	87	97	0	8	168	14
6.097857	26	532	87	98	0	8	168	14
6.098890	26	533	87	99	0	8	168	14
6.099544	26	534	87	99	0	8	168	14
6.101306	26	535	87	99	0	8	168	14
6.102299	26	536	87	99	0	8	168	14
6.104564	26	537	87	99	0	8	168	14
6.106412	26	538	87	99	0	8	168	14
6.107484	27	538	87	100	0	8	168	14
6.107822	27	539	87	100	0	8	168	14
6.109632	27	540	87	100	0	8	168	14
6.109717	27	540	87	100	0	8	169	14
6.111006	27	541	87	100	0	8	169	14
6.111294	27	542	87	100	0	8	169	14
6.112640	27	543	87	100	0	8	169	14
6.113055	27	544	87	100	0	8	169	14
6.115151	27	544	88	100	0	8	169	14
6.116238	26	546	88	100	0	8	169	14
6.116981	26	546	88	100	0	8	168	13
6.118107	26	545	88	100	0	8	169	13
6.120250	26	546	88	101	0	8	169	13
6.120950	26	547	88	101	0	8	169	13
6.124163	26	548	88	101	0	8	169	13
6.128702	26	549	88	101	0	8	169	13
6.129832	26	549	88	101	0	8	170	13
6.130736	26	550	88	101	0	8	170	13
6.131132	27	550	88	103	0	8	170	13
6.132624	27	550	88	103	0	8	171	13
6.133041	27	551	88	103	0	8	171	13
6.133242	27	551	89	103	0	8	171	13
6.137635	27	552	89	103	0	8	171	13
6.138797	27	553	89	104	0	8	171	13
6.141489	27	554	89	104	0	8	171	13
6.141758	27	555	89	104	0	8	171	13
6.143977	27	555	89	104	0	8	170	13
6.146423	27	555	89	104	0	8	170	13
6.147266	27	555	89	104	0	8	171	13
6.147292	28	554	89	105	0	8	172	14
6.150740	28	554	88	105	0	8	172	14
6.150994	28	555	88	105	0	8	171	13
6.151207	29	555	88	106	0	8	171	13
6.151255	29	556	88	106	0	8	171	13
6.152723	29	556	88	106	0	8	172	13
6.153430	29	557	88	106	0	8	172	13
6.153816	29	558	88	106	0	8	172	13
6.154912	29	558	88	106	0	8	173	13
6.156321	29	559	88	106	0	8	173	13
6.156344	29	559	87	106	0	8	173	13
6.157760	29	559	87	106	0	8	173	13
6.159111	29	559	86	106	0	8	173	13
6.159152	29	559	86	106	0	8	173	13
6.159713	29	559	86	106	0	8	174	13
6.160822	29	560	86	106	0	8	174	13
6.161769	29	561	86	106	0	8	174	13
6.163046	30	561	86	107	0	8	174	13
6.163670	30	561	86	107	0	8	175	13
6.164145	30	562	86	107	0	8	175	13
6.165174	30	562	86	107	0	8	176	13
6.165267	30	562	86	107	0	8	177	13
6.165267	30	563	86	107	0	8	177	13
6.168920	30	564	86	108	0	8	177	13
6.170800	30	565	86	108	0	8	177	13
6.174040	30	566	86	108	0	8	177	13
6.174251	30	567	86	108	0	8	177	13
6.176426	30	567	87	108	0	8	177	13
6.176941	30	567	87	108	0	8	178	13
6.180398	29	568	87	108	0	8	179	13
6.181596	29	569	87	108	0	8	179	13
6.182417	27	572	87	108	0	8	179	13
6.188297	27	573	87	108	0	8	179	13
6.189186	27	574	87	108	0	8	179	13
6.190376	27	574	87	108	0	8	180	13
6.193239	27	574	86	108	0	8	180	13
6.193533	27	575	86	108	0	8	179	13
6.194832	27	576	86	108	0	8	179	13
6.197919	27	576	86	108	0	8	178	13
6.198329	27	576	86	108	0	8	178	13
6.201729	27	577	86	108	0	8	178	13
6.202770	27	578	86	109	0	8	178	13
6.203671	27	578	86	109	0	8	177	13
6.203784	28	577	86	109	0	8	177	13
6.204323	28	578	86	109	0	8	177	13
6.205831	28	578	86	109	0	8	178	13
6.211180	28	579	86	109	0	8	178	13
6.212077	28	580	86	109	0	8	178	13
6.212616	28	580	86	109	0	8	177	13
6.214263	28	580	86	109	0	8	177	13
6.215613	28	580	85	109	0	8	177	13
6.215933	28	580	85	109	0	8	177	13
6.217626	28	581	85	109	0	8	177	13
6.218133	28	581	85	109	0	8	178	13
6.219115	28	582	85	109	0	8	178	13
6.219975	28	582	85	109	0	8	179	13
6.223221	28	582	86	109	0	8	179	13
6.223906	28	583	86	109	0	8	179	13
6.224119	28	584	86	110	0	8	179	13
6.228995	28	584	87	110	0	8	179	13
6.229301	28	585	87	110	0	8	179	13
6.229872	29	584	88	110	0	8	179	13
6.229904	29	585	88	110	0	8	179	13
6.230385	29	585	88	110	0	8	178	13
6.230594	29	584	88	110	0	8	179	13
6.230958	29	585	88	110	0	8	179	13
6.231065	29	585	89	110	0	8	179	13
6.231704	29	585	88	110	0	8	179	13
6.233041	29	586	87	110	0	8	179	13
6.233151	29	586	86	110	0	8	179	13
6.235745	29	585	86	110	0	8	180	13
6.235792	29	584	87	110	0	8	180	13
6.237365	29	585	87	110	0	8	180	13
6.237900	29	586	87	110	0	8	180	13
6.238661	29	587	87	110	0	8	180	13
6.239145	29	588	87	111	0	8	180	13
6.239230	29	588	87	111	0	8	181	13
6.242099	29	588	87	111	0	8	180	13
6.242317	29	589	87	111	0	8	179	13
6.244124	29	590	87	111	0	8	179	13
6.244897	29	591	87	111	0	8	179	13
6.245609	30	590	87	112	0	8	178	13
6.245865	30	590	87	112	0	8	178	13
6.247417	30	590	87	112	0	8	179	13
6.249288	30	591	87	112	0	8	179	13
6.253454	30	591	86	112	0	8	179	13
6.254086	30	590	86	112	0	8	180	13
6.254552	29	592	86	112	0	8	180	13
6.257899	29	592	87	112	0	8	180	13
6.259907	29	593	87	112	0	8	180	13
6.264043	29	593	88	112	0	8	180	13
6.265190	29	593	88	112	0	8	179	13
6.269044	28	594	88	112	0	8	178	13
6.269525	28	593	88	112	0	8	179	13
6.270828	28	593	87	112	0	8	180	13
6.271116	28	594	87	112	0	8	180	13
6.273309	28	595	87	112	0	8	180	13
6.273450	28	596	87	112	0	8	180	13
6.274714	27	598	87	112	0	8	180	13
6.274772	27	598	88	112	0	8	180	13
6.277162	27	599	88	112	0	8	180	13
6.281327	27	600	88	112	0	8	180	13
6.281571	28	598	89	113	0	8	180	13
6.282781	28	599	89	114	0	8	180	13
6.287026	28	599	88	114	0	8	180	13
6.287741	27	600	88	113	0	8	180	13
6.288935	27	601	88	113	0	8	180	13
6.290248	27	601	88	113	0	8	179	13
6.292430	27	601	88	113	0	8	179	13
6.294551	28	600	88	114	0	8	180	13
6.295518	28	601	88	114	0	8	180	13
6.296484	28	601	88	114	0	8	179	13
6.298666	28	601	88	114	0	8	179	13
6.299348	28	602	88	114	0	8	179	13
6.299972	28	602	88	114	0	8	180	13
6.300155	28	603	88	114	0	8	180	13
6.300918	28	603	88	114	0	8	181	13
6.302879	28	603	88	114	0	8	182	13
6.303502	28	604	88	115	0	8	182	13
6.303678	28	604	88	115	0	8	183	13
6.303891	28	605	88	115	0	8	183	13
6.306723	29	605	88	116	0	8	183	13
6.308046	29	606	88	116	0	8	183	13
6.310623	29	607	88	116	0	8	183	13
6.311395	29	607	88	116	0	8	184	13
6.312839	29	608	88	116	0	8	184	13
6.317027	29	608	88	116	0	8	183	13
6.317398	29	607	89	116	0	8	183	13
6.319677	29	607	89	116	0	8	184	13
6.320553	29	608	89	116	0	8	184	13
6.320864	29	608	89	116	0	8	185	13
6.321123	29	609	89	116	0	8	185	13
6.322507	29	609	90	116	0	8	185	13
6.324853	29	609	89	116	0	8	185	13
6.326721	29	610	88	116	0	8	185	13
6.327098	29	611	88	116	0	8	185	13
6.327584	29	612	88	116	0	8	185	13
6.328613	29	613	88	116	0	8	185	13
6.330312	29	614	88	116	0	8	185	13
6.330863	29	615	88	116	0	8	185	13
6.331759	28	617	88	116	0	8	185	13
6.332275	28	618	88	116	0	8	185	13
6.332424	28	618	88	116	0	8	184	13
6.332975	28	618	88	116	0	8	184	13
6.336846	28	619	88	116	0	8	184	13
6.339383	28	620	88	116	0	8	184	13
6.341828	29	619	89	117	0	8	184	13
6.342476	29	620	89	117	0	8	184	13
6.343722	29	621	89	117	0	8	184	13
6.343850	29	622	89	117	0	8	184	13
6.345108	29	623	89	117	0	8	184	13
6.346107	29	624	89	117	0	8	184	13
6.346910	29	625	89	117	0	8	184	13
6.346954	29	626	89	117	0	8	184	13
6.348096	29	626	89	117	0	8	185	13
6.350337	29	625	90	117	0	8	185	13
6.351834	29	626	90	117	0	8	185	13
6.357919	29	627	90	117	0	8	185	13
6.360915	29	627	90	117	0	8	184	13
6.362277	29	627	90	117	0	8	184	13
6.365412	29	628	90	117	0	8	184	13
6.367355	29	628	90	117	0	8	183	13
6.367428	29	628	90	117	0	8	183	13
6.368236	29	629	90	117	0	8	183	13
6.368317	29	629	90	117	0	8	184	13
6.368507	29	628	91	117	0	8	184	13
6.368646	29	628	91	117	0	8	185	13
6.370422	29	629	91	117	0	8	185	13
6.371318	29	630	91	117	0	8	185	13
6.371725	29	631	91	117	0	8	185	13
6.373329	29	631	91	117	0	8	184	13
6.373487	29	631	91	117	0	8	184	13
6.375700	29	631	91	117	0	8	185	13
6.375926	29	632	91	117	0	8	185	13
6.377370	29	633	91	117	0	8	185	13
6.379108	29	634	91	117	0	8	185	13
6.381446	29	635	91	117	0	8	185	13
6.381775	28	637	91	117	0	8	185	13
6.382487	28	638	91	117	0	8	185	13
6.383774	28	638	91	117	0	8	186	13
6.384267	28	638	91	117	0	8	185	13
6.384333	28	638	91	117	0	8	185	13
6.385928	28	638	91	117	0	8	186	13
6.386573	28	639	91	117	0	8	186	13
6.389515	28	640	91	117	0	8	186	13
6.390806	28	640	91	117	0	8	187	13
6.391288	28	641	91	117	0	8	187	13
6.391509	28	642	91	117	0	8	187	13
6.391839	28	642	92	117	0	8	187	13
6.392737	28	642	92	117	0	8	188	13
6.393671	28	643	92	117	0	8	188	13
6.393881	28	644	92	117	0	8	188	13
6.393941	28	644	92	117	0	8	187	13
6.396834	28	644	92	117	0	8	187	13
6.401980	28	645	92	117	0	8	187	13
6.405094	27	647	92	117	0	8	187	13
6.409412	27	648	92	117	0	8	187	13
6.410404	27	648	92	117	0	8	188	13
6.411680	27	648	92	117	0	8	189	13
6.412616	27	649	92	117	0	8	189	13
6.413514	27	649	92	117	0	8	190	13
6.414784	26	650	92	117	0	8	189	13
6.415408	26	651	92	117	0	8	188	13
6.415419	26	651	92	117	0	8	189	14
6.415435	26	652	92	117	0	8	189	14
6.415957	26	652	93	117	0	8	189	14
6.416872	26	653	93	117	0	8	189	14
6.417379	26	654	93	117	0	8	189	14
6.418447	26	655	93	117	0	8	189	14
6.420259	26	656	93	117	0	8	189	14
6.421496	27	656	93	118	0	8	189	14
6.424904	27	657	93	118	0	8	189	14
6.425474	27	658	93	119	0	8	189	14
6.425907	26	660	93	119	0	8	189	14
6.427912	26	660	93	119	0	8	190	14
6.427999	26	661	93	119	0	8	190	14
6.428770	26	662	93	119	0	8	190	14
6.431296	26	663	93	120	0	8	190	14
6.431765	26	663	93	120	0	8	189	14
6.432734	27	662	93	120	0	8	189	14
6.435090	27	663	93	120	0	8	189	14
6.435471	27	664	93	120	0	8	189	14
6.435583	27	665	93	120	0	8	189	14
6.435771	27	665	93	120	0	8	190	14
6.436587	27	666	93	121	0	8	190	14
6.439183	27	667	93	121	0	8	190	14
6.439416	27	668	93	121	0	8	190	14
6.439637	28	668	93	122	0	8	190	14
6.441598	28	669	93	122	0	8	190	14
6.441973	28	669	94	122	0	8	190	14
6.443877	28	669	94	122	0	8	191	14
6.445247	28	670	94	123	0	8	191	14
6.445976	28	671	94	123	0	8	191	14
6.447280	28	672	94	123	0	8	191	14
6.447409	27	674	94	123	0	8	191	14
6.448036	27	675	94	123	0	8	191	14
6.449062	27	675	95	123	0	8	191	14
6.453845	27	675	94	123	0	8	191	14
6.454209	27	676	93	123	0	8	191	14
6.454261	27	677	93	124	0	8	191	14
6.455499	27	678	93	124	0	8	191	14
6.459113	27	679	93	124	0	8	191	14
6.459571	27	680	93	124	0	8	191	14
6.459893	27	681	93	125	0	8	191	14
6.460071	27	681	94	125	0	8	191	14
6.464681	27	681	95	125	0	8	191	14
6.467773	27	682	95	125	0	8	191	14
6.468179	27	683	95	126	0	8	191	14
6.469015	27	684	95	126	0	8	191	14
6.469630	27	685	95	126	0	8	191	14
6.470070	27	686	95	126	0	8	191	14
6.470725	27	687	95	127	0	8	191	14
6.471370	27	687	95	127	0	8	190	14
6.474307	27	687	95	127	0	8	189	14
6.475755	27	687	95	127	0	8	189	14
6.479932	27	687	95	126	0	8	189	14
6.483298	28	686	96	127	0	8	189	14
6.483467	28	687	96	127	0	8	189	14
6.483984	28	687	96	127	0	8	190	14
6.484078	28	688	96	127	0	8	190	14
6.484419	28	689	96	128	0	8	190	14
6.488886	28	690	96	128	0	8	190	14
6.489970	28	689	97	128	0	8	190	14
6.492674	28	689	96	128	0	8	190	14
6.492724	28	689	96	128	0	8	190	14
6.494342	28	689	96	128	0	8	191	14
6.498467	28	689	96	128	0	8	190	14
6.499622	28	690	96	128	0	8	189	14
6.502375	28	691	96	129	0	8	189	14
6.502497	28	691	96	129	0	8	190	14
6.502556	28	692	96	129	0	8	190	14
6.505141	28	692	96	129	0	8	189	14
6.505634	28	691	96	129	0	8	190	14
6.506962	28	692	96	129	0	8	190	14
6.507363	28	693	96	129	0	8	190	14
6.509215	28	694	96	129	0	8	190	14
6.509349	28	694	96	129	0	8	189	14
6.510193	28	693	97	129	0	8	189	14
6.510432	28	694	97	129	0	8	189	14
6.510450	27	696	97	129	0	8	189	14
6.510600	27	696	97	129	0	8	190	14
6.511511	27	697	97	129	0	8	190	14
6.514110	27	698	97	130	0	8	190	14
6.515294	27	699	97	131	0	8	190	14
6.516390	27	700	97	131	0	8	190	14
6.518722	27	700	97	131	0	8	191	14
6.519376	27	700	98	131	0	8	191	14
6.520695	27	700	99	131	0	8	191	14
6.521036	27	701	99	131	0	8	191	14
6.522641	27	702	99	131	0	8	191	14
6.524896	27	703	99	131	0	8	191	14
6.525140	27	704	99	131	0	8	191	14
6.528131	27	705	99	131	0	8	191	14
6.528272	27	705	99	131	0	8	192	14
6.532010	27	705	100	131	0	8	192	14
6.533022	27	706	100	131	0	8	192	14
6.534289	27	706	100	131	0	8	193	14
6.535763	27	707	100	132	0	8	193	14
6.537244	27	708	100	132	0	8	193	14
6.537366	27	708	99	132	0	8	193	14
6.537591	27	708	98	132	0	8	193	14
6.538291	27	708	98	131	0	8	193	14
6.543578	27	708	98	131	0	8	193	14
6.544035	27	709	98	131	0	8	193	14
6.544720	27	709	99	131	0	8	193	14
6.547710	27	710	99	132	0	8	193	14
6.548075	27	711	99	133	0	8	193	14
6.548251	27	712	99	133	0	8	193	14
